DATE/TIME,ADDRESS,CITY,COUNTY,AGENCY,RANK,OFFICER NAME,YRS EXP,INJURIES,CLEARED?,BODY CAM,RACE,SEX,NOTES
8/13/10 1:15 AM,2100 D ST,ANTIOCH,CONTRA COSTA,ANTIOCH POLICE DEPARTMENT,,,,,,,,,
8/8/10 2:25 AM,124 CHERRY WAY,HAYWARD,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,SGT.,D. BLANCHARD,10,,,,,,
8/4/10 11:55 PM,100 MARLIN CT,SAN FRANCISCO,SAN FRANCISCO,INTERNAL REVENUE SERVICE,AGENT,DENA CROWE,,,,,,F,
7/24/10 5:30 AM,700 ARKANSAS ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,CHRISTINA HAYES,,,,,,F,
7/22/10,51 CORTE EULALIA,SAN LORENZO,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,SGT.,J. ARBUCKLE,13,,,,,,
7/22/10,51 CORTE EULALIA,SAN LORENZO,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,M. VIGO,4,,,,,,
7/21/10 10:25 AM,MINES ROAD,LIVERMORE,SANTA CLARA,SANTA CLARA COUNTY SHERIFF'S OFFICE,DEPUTY,GREGG IDBERT,,,6/3/2011,,,M,
7/21/10 10:25 AM,MINES ROAD,LIVERMORE,SANTA CLARA,SANTA CLARA COUNTY SHERIFF'S OFFICE,DEPUTY,DEVIN FONTANA,,,6/3/2011,,,M,
7/21/10 10:25 AM,MINES ROAD,LIVERMORE,SANTA CLARA,SANTA CLARA COUNTY SHERIFF'S OFFICE,DEPUTY,JOHN SPAGNOLA,,,6/3/2011,,,M,
7/21/10 10:25 AM,MINES ROAD,LIVERMORE,SANTA CLARA,SANTA CLARA COUNTY SHERIFF'S OFFICE,DEPUTY,MIKE DAMIGO,,,6/3/2011,,,M,
7/19/10 7:50 PM,1600 KIDDER AVE,FAIRFIELD,SOLANO,FAIRFIELD POLICE DEPARTMENT,,,,,,,,,
7/17/10 11:50 PM,I-580 & HARRISON ST,OAKLAND,ALAMEDA,CALIFORNIA HIGHWAY PATROL,,,,,,,,,
7/17/10 8:12 AM,1500 33RD AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,WILLIAM A PAPPAS,17,,,,WHITE,M,
7/17/10 8:12 AM,1500 33RD AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MARCO A RODRIGUEZ,,,,,HISPANIC,M,
7/17/10 8:12 AM,1500 33RD AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JAMES M MOORE,20,,,,WHITE,M,
7/8/10 2:10 AM,2500 SAN RAMON VALLEY BLVD,SAN RAMON,CONTRA COSTA,SAN RAMON POLICE DEPARTMENT,,,,,,,,,
7/3/10 1:31 AM,312 COLUMBUS AVE,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,INSPECTOR,JOHN NEWMAN,,,8/28/2012,NONE,,M,
7/1/10 6:24 AM,JOHN F. KENNEDY DRIVE & TRANSVERSE DRIVE,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,WONG,,,,,,,DOG
6/30/10 6:00 PM,3400 HILLSBOROUGH DR,CONCORD,CONTRA COSTA,CONCORD POLICE DEPARTMENT,,,,NONE,,,,,
6/28/10 10:45 PM,EIGHTH ST & CAMELIA ST,BERKELEY,ALAMEDA,BERKELEY POLICE DEPARTMENT,SGT.,SPENCER FOMBY,,NONE,,,,,
6/28/10 10:45 PM,EIGHTH ST & CAMELIA ST,BERKELEY,ALAMEDA,BERKELEY POLICE DEPARTMENT,OFFICER,JIM MARANGONI,,NONE,,,,,
6/28/10 10:45 PM,EIGHTH ST & CAMELIA ST,BERKELEY,ALAMEDA,BERKELEY POLICE DEPARTMENT,OFFICER,THOMAS SYTO,,NONE,,,,,
6/24/10 1:30 PM,MILMONT DR & KATO RD,FREMONT,ALAMEDA,ANTIOCH POLICE DEPARTMENT,,,,,,,,,
6/13/10 2:30 AM,38000 CAMDEN ST,FREMONT,ALAMEDA,FREMONT POLICE DEPARTMENT,OFFICER,JEFFREY LAWRENCE,,,,,,M,
6/13/10 2:30 AM,38000 CAMDEN ST,FREMONT,ALAMEDA,FREMONT POLICE DEPARTMENT,OFFICER,TIMOTHY FERRARA,,,,,,M,
6/13/10 2:30 AM,38000 CAMDEN ST,FREMONT,ALAMEDA,FREMONT POLICE DEPARTMENT,OFFICER,JOHN KENNEDY,,,,,,M,
6/4/10 7:30 PM,WILLOW PASS RD & WATERWORLD PKWY,CONCORD,CONTRA COSTA,CONCORD POLICE DEPARTMENT,,,,,,,,,
6/1/10 4:50 PM,W STEELE LN & GUERNEVILLE RD,SANTA ROSA,SONOMA,SONOMA COUNTY SHERIFF'S OFFICE,SGT,MARK FUSTON,18,NONE,,,,M,
5/29/10 8:40 PM,31700 ALVARADO BLVD.,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,FRED CAMACHO,3,NONE,,,,M,
5/29/10 8:40 PM,31700 ALVARADO BLVD.,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,ANDREW HOLT,4,NONE,,,,M,
5/29/10 8:40 PM,31700 ALVARADO BLVD.,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,CHRISTOPHER LEETE,4,NONE,,,,M,
5/29/10 8:40 PM,31700 ALVARADO BLVD.,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,DAVID MOFFITT,10,NONE,,,,M,
5/29/10 8:40 PM,31700 ALVARADO BLVD.,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,JON PERSINGER,2,NONE,,,,M,
5/29/10 8:40 PM,31700 ALVARADO BLVD.,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,YOUSUF SHANSAB,3,NONE,,,,M,
5/29/10 8:40 PM,31700 ALVARADO BLVD.,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,CZAR VALDEHUEZA,6,NONE,,,,M,
5/29/10 8:40 PM,31700 ALVARADO BLVD.,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,ERIC WITTMER,4,NONE,,,,M,
5/28/10 2:48 PM,PINOLE VALLEY RD & BRANDT ST,PINOLE,CONTRA COSTA,PINOLE POLICE DEPARTMENT,,,,,,,,,
5/11/10 2:22 AM,5000 SHASTA AVE,SAN PABLO,CONTRA COSTA,SAN PABLO POLICE DEPARTMENT,,,,,,,,,
5/8/10 5:30 PM,2 MARINA BLVD,PITTSBURG,CONTRA COSTA,PITTSBURG POLICE DEPARTMENT,,,,,,,,,
5/1/10 11:00 AM,1700 90TH AVE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,,,,,,,,DEER
4/23/10 4:20 PM,MARSH AVE & FRONTAGE RD,PITTSBURG,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,,,,,,,,,
4/22/10 9:40 AM,575 DOUGLASS AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,VICTOR GARCIA,10,,,,HISPANIC,M,
4/21/10 10:49 PM,REARDON RD & KISKA RD,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,LUIS DEJESUS,,NONE,,,,,
4/12/10 5:00 PM,FOLSOM ST & LANGTON ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,CHAD CAMPOS,,,,,,,
3/27/10 11:20 PM,461 6TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,GARY J FOPPIANO,,,,,WHITE,M,
3/27/10 11:20 PM,461 6TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JEFFREY A LOMAN,,,,,BLACK,M,
3/7/10 2:00 PM,10000 MILLER AVE,CUPERTINO,SANTA CLARA,FREMONT POLICE DEPARTMENT,SGT.,PAT EPPS,,,,,,,
3/7/10 2:00 PM,10000 MILLER AVE,CUPERTINO,SANTA CLARA,FREMONT POLICE DEPARTMENT,SGT.,JOHN HARNETT,,,,,,,
3/7/10 2:00 PM,10000 MILLER AVE,CUPERTINO,SANTA CLARA,FREMONT POLICE DEPARTMENT,OFFICER,KELLY SNOW,,,,,,,
2/21/10 1:50 PM,630 VALENCIA ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,
2/14/10 11:35 AM,3589 NORFOLK ROAD,FREMONT,ALAMEDA,FREMONT POLICE DEPARTMENT,OFFICER,BRIAN SHADLE,,,,,,M,
2/14/10 11:35 AM,3589 NORFOLK ROAD,FREMONT,ALAMEDA,FREMONT POLICE DEPARTMENT,OFFICER,JOHN ANDERSON,,,,,,M,
2/14/10 11:35 AM,3589 NORFOLK ROAD,FREMONT,ALAMEDA,FREMONT POLICE DEPARTMENT,OFFICER,JOSEPH GEIBIG,,,,,,M,
2/14/10 11:35 AM,3589 NORFOLK ROAD,FREMONT,ALAMEDA,FREMONT POLICE DEPARTMENT,OFFICER,SAMUEL CONTRADA,,,,,,M,
1/28/10 2:43 PM,600 RIVERVIEW PL,BETHEL ISLAND,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,,,,,,,,,
1/23/10 5:22 PM,87 MAYNARD ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,RODERICK SUGUITAN,3,,,,,,
1/20/10 1:30 AM,5055 TELEGRAPH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JOSEPH G JOCHIM,2,,,,WHITE,M,
1/20/10 1:30 AM,5055 TELEGRAPH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,PAUL B PHILLIPS,2,,,,WHITE,M,
1/20/10 1:30 AM,5055 TELEGRAPH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,RAYMOND L WARD,2,,,,WHITE,M,
1/20/10 1:30 AM,5055 TELEGRAPH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,DEREK T RUSSELL,1,,,,WHITE,M,
12/30/09 3:00 PM,LEMON ST & SHERIDAN ST,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,,,,,,,,,
12/17/09 6:15 AM,660 CENTRAL AVE,ALAMEDA,ALAMEDA,ALAMEDA POLICE DEPARTMENT,,,,NOT FATAL,,,,F,DOG
12/3/09 5:40 PM,2701 64TH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ANTHONY M TEDESCO,3,,,NONE,WHITE,M,
12/3/09 5:40 PM,2701 64TH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,KEVIN J KANEY,11,,,NONE,WHITE,M,
12/1/09 12:55 PM,PANHANDLE,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,KELLY,,,,,,,DOG
11/14/09 6:15 PM,2600 WILLART DR,RICHMOND,CONTRA COSTA,SAN PABLO POLICE DEPARTMENT,OFFICER,FRANK PERINO,,,,,,,
11/14/09 6:15 PM,2600 WILLART DR,RICHMOND,CONTRA COSTA,SAN PABLO POLICE DEPARTMENT,OFFICER,KENNETH WHITE,,,,,,,
11/3/09,3100 BARMOUTH DRIVE,ANTIOCH,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,SGT.,ETHAN KATZ,,NONE,,,WHITE,M,
10/4/09 7:39 PM,550 14TH ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,ALBERTO ESPARZA,,,,,,,
10/4/09 4:00 PM,AUDREY LANE,PLEASANT HILL,CONTRA COSTA,PLEASANT HILL POLICE DEPARTMENT,SGT.,ROBERT HARTMAN,19,,,,,,
9/22/09 9:45 PM,SURF VIEW DR & MARINA RD,BAY POINT,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,DEPUTY,KEN MARCHESE,11,,,,,,
9/22/09 9:45 PM,SURF VIEW DR & MARINA RD,BAY POINT,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,DEPUTY,TIM ALLEN,11,,,,,,
9/22/09 9:50 AM,9529 NINTH AVE,OAKLAND,ALAMEDA,OAKLAND HOUSING AUTHORITY POLICE DEPARTMENT,,,,,,,,,
9/17/09 8:20 PM,RUTHERFORD LANE,MARTINEZ,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,,,,,,,,,
9/17/09 3:52 PM,25125 SANTA CLARA ST,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,TOSHIKAZU YOSHIHATA ,,,,NONE,,M,
9/12/09 1:00 AM,ATLAS RD & RICHMOND PKWY,RICHMOND,CONTRA COSTA,PINOLE POLICE DEPARTMENT,CPL.,CHRIS FODOR,,NONE,,,,M,
9/12/09 1:00 AM,ATLAS RD & RICHMOND PKWY,RICHMOND,CONTRA COSTA,PINOLE POLICE DEPARTMENT,SGT.,TIM CAUWELS,,NONE,,,,M,
9/5/09 4:24 AM,12 RAYMOND ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,JULIAN HERMOSURA,,,,,,,
8/30/09 3:46 AM,66TH AVE. & COLISEUM WAY,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,EVAN K FRAZIER,,,,NONE,ASIAN,M,
8/25/09 12:00 AM,2300 BAYSHORE BLVD,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,DANIEL MAY,,,,,,,
8/13/09 10:10 AM,1400 NEWBRIDGE AVE,SAN MATEO,SAN MATEO,SAN MATEO POLICE DEPARTMENT,DETECTIVE,KURT RODENSPIEL,,,,,,,
8/1/09 9:07 PM,7101 INTERNATIONAL BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,YANICKA TAYLOR,,,,NONE,BLACK,M,
7/15/09 3:05 PM,1600 INTERNATIONAL BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,PHONG TRAN,3,,,NONE,ASIAN,M,
7/15/09 3:05 PM,1600 INTERNATIONAL BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,SCOTT E HEWITT,4,,,NONE,WHITE,M,
7/13/09,312 ANZA WAY,SAN LEANDRO,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,R. GONZALES,8,,,,,,
7/5/09 11:30 AM,BOWE AVE & EL CAMINO REAL,SANTA CLARA,SANTA CLARA,SANTA CLARA POLICE DEPARTMENT,SGT,STEVE BURESS,19,,,,,,
7/5/09 11:30 AM,BOWE AVE & EL CAMINO REAL,SANTA CLARA,SANTA CLARA,SANTA CLARA POLICE DEPARTMENT,OFFICER,TYSON SHEARER,10,,,,,,
7/5/09 11:30 AM,BOWE AVE & EL CAMINO REAL,SANTA CLARA,SANTA CLARA,SANTA CLARA POLICE DEPARTMENT,OFFICER,TRAVIS NIESEN,2,,,,,,
7/5/09 11:30 AM,BOWE AVE & EL CAMINO REAL,SANTA CLARA,SANTA CLARA,SANTA CLARA POLICE DEPARTMENT,OFFICER,DOUGLAS BELL,2,,,,,,
7/5/09 11:30 AM,BOWE AVE & EL CAMINO REAL,SANTA CLARA,SANTA CLARA,SANTA CLARA POLICE DEPARTMENT,OFFICER,MICHAEL HORN,2,,,,,,
6/20/09 11:54 PM,3RD ST. & MARKET ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MEGAN SHERIDAN,,,,NONE,WHITE,F,
6/11/09 5:10 PM,2005 HUNTINGTON DR,FAIRFIELD,SOLANO,FAIRFIELD POLICE DEPARTMENT,OFFICER,JUSTIN GUTIERREZ,,,,,,M,
6/7/09 2:10 AM,2500 ALHAMBRA AVE,MARTINEZ,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,DEPUTY,KEVIN MORRIS,,,,,,M,
6/7/09 2:10 AM,2500 ALHAMBRA AVE,MARTINEZ,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,DEPUTY,ROBERT REICHERT,,,,,,M,
5/15/09 11:55 PM,GENEVA AVE & MISSION ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,PETERKENT DEJESUS,,,,,,M,
5/15/09 11:55 PM,GENEVA AVE & MISSION ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,JESSICA NANTROUP,,,,,,F,
5/9/09 8:00 PM,900 ALMOND DR,OAKLEY,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,SGT.,ROBERT ROBERTS,,,,,,M,
5/9/09 11:30 AM,900 BRANBURY WAY,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,MATTHEW BLACKERBY,,,,,,M,
5/9/09 11:30 AM,900 BRANBURY WAY,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,BRIAN JEFFREY,,,,,,M,
4/26/09,22419 N 5TH ST,CASTRO VALLEY,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,K. GEMMELL,11,,,,,,
4/26/09,22419 N 5TH ST,CASTRO VALLEY,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,T. BOYD,4,,,,,,
3/21/09 3:20 PM,78TH AVE & MACARTHUR BLVD,OAKLAND,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,DERRICK POPE,20,NONE,,,,M,
3/21/09 3:20 PM,78TH AVE & MACARTHUR BLVD,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,SGT.,PAT GONZALES,11,NOT FATAL,,NONE,,M,
3/21/09 3:20 PM,78TH AVE & MACARTHUR BLVD,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MICHAEL R LEITE,6,,,,,,
2/22/09 7:35 PM,9000 CARQUINEZ SCENIC DR,PORT COSTA,CONTRA COSTA,PITTSBURG POLICE DEPARTMENT,,,,,,,,,
2/12/09 12:00 PM,KAREN DR & MARYANN DR,SANTA CLARA,SANTA CLARA,SANTA CLARA POLICE DEPARTMENT,SGT.,JOE OLIVER,22,,,,,,
2/12/09 12:00 PM,KAREN DR & MARYANN DR,SANTA CLARA,SANTA CLARA,SANTA CLARA POLICE DEPARTMENT,SGT.,NICK RICHARDS,7,,,,,,
2/8/09 6:03 PM,141 DAWSON PL,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,,,,,,,,,
1/23/09 10:04 AM,450 W A ST,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,BENNIE TAYLOR,,,,NONE,,,
1/23/09 10:04 AM,450 W A ST,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,GIOVANNI SANCHEZ,,,,NONE,,M,
1/18/09 12:50 AM,90 S. 2ND ST.,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,JOSEPH PAOLINI,8,,,,,,
1/3/09 2:32 AM,29 CORTLAND AVE,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,ZAHID KHAN,,,,,,,
1/1/09 2:00 AM,3401 E 12TH ST,OAKLAND,ALAMEDA,BART POLICE DEPARTMENT,OFFICER,JOHANNES MEHSERLE,2,NONE,,NONE,WHITE,M,
,,,,,,,,,,,,,
12/16/08 11:00 AM,49 SUNNYSIDE AVE,SAN ANSELMO,MARIN,SAN ANSELMO POLICE DEPARTMENT,SGT,MARCUS HARTLEY,8,,,,,,
3/16/08 3:51 PM,7345 CORNELL AVE,ROHNERT PARK,SONOMA,ROHNERT PARK DEPARTMENT OF PUBLIC SAFETY,OFFICER,ROBERT LANKFORD,,,,,,,
12/14/08 12:15 AM,W TENNYSON RD & PATRICK AVE,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,BURT HUTCHINSON,,,,NONE,,M,
8/22/08 2:38 AM,1600 BLK JEFFERSON ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JAMES L HAMMONDS II,8,,,NONE,BLACK,M,
8/1/08 9:55 PM,1150 BLK 24TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,AARON SMITH,1,,,NONE,BLACK,M,
7/30/08 6:40 AM,2788 ALVINGROOM CT.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,BRUCE VALLIMONT,,,,NONE,WHITE,M,
7/25/08 3:49 AM,E. 17TH ST./FRUITVALE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,HECTOR A JIMENEZ,4,,,NONE,HISPANIC,M,
7/19/08 10:08 PM,"DAVIS ST./DOOLITTLE DRIVE, SAN LEANDRO",SAN LEANDRO,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ERIBERTO PEREZ-ANGELES,1,,,NONE,HISPANIC,M,
7/19/08 10:08 PM,"DAVIS ST./DOOLITTLE DRIVE, SAN LEANDRO",SAN LEANDRO,ALAMEDA,OAKLAND POLICE DEPARTMENT,,OMAR DAZA-QUIROZ,2,,,NONE,HISPANIC,M,
7/6/08 2:16 PM,109TH/MACARTHUR BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,DANIEL O BRUCE,2,,,NONE,WHITE,M,
6/5/08 12:45 PM,82ND AVE./BANCROFT AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,CHRISTOPHER CARDONA,1,,,NONE,HISPANIC,M,
6/5/08 12:45 PM,82ND AVE./BANCROFT AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,CHRISTOPHE F MARIE,3,,,NONE,WHITE,M,
5/25/08 2:42 AM,7TH ST & C ST,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,SCOTT LUNGER,6,,,NONE,WHITE,M,
4/26/08 11:25 AM,29TH AVE./E. 7TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,PATRICK S O'DONNELL,,,,NONE,WHITE,M,
4/26/08 11:25 AM,29TH AVE./E. 7TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,CLAY W BURCH,1,,,NONE,WHITE,M,
4/26/08 11:25 AM,29TH AVE./E. 7TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,CORNELIUS J CALLAN,,,,NONE,WHITE,M,
4/26/08 11:25 AM,29TH AVE./E. 7TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,KELLY L RAINBIRD,,,,NONE,WHITE,F,
4/26/08 11:25 AM,29TH AVE./E. 7TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,OFFICER,FRANK A MENDOZA,10,,,NONE,HISPANIC,M,
3/19/08 5:12 PM,7900 BLK RUDSDALE ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,RANDOLPH S BRANDWOOD,17,,,NONE,WHITE,M,
3/19/08 5:12 PM,7900 BLK RUDSDALE ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ROBERT R ROCHE,5,,,NONE,WHITE,M,
3/19/08 5:12 PM,7900 BLK RUDSDALE ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ERIC MILINA,15,,,NONE,HISPANIC,M,
3/16/08 5:17 PM,34500 ALVARADO-NILES ROAD,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,FRED CAMACHO,1,NONE,,,,M,
3/14/08 6:49 PM,2600 BLK 73RD AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,TIMOTHY M MARTIN,2,,,NONE,WHITE,M,
2/4/08,,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,DOG
12/31/07 7:33 PM,1200 BLK 47TH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JESSICA L BORELLO,,,,NONE,HISPANIC,F,
12/31/07 7:33 PM,1200 BLK 47TH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,HECTOR A JIMENEZ,3,,,NONE,HISPANIC,M,
12/25/07,,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,DOG
12/21/07 12:16 AM,2400 BLK RITCHIE AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MARIO J CASTRO,2,,,NONE,HISPANIC,M,
12/21/07 12:16 AM,2400 BLK RITCHIE AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JURELL J SNYDER,,,,NONE,WHITE,M,
9/20/07 4:45 PM,5300 BLK MLK JR. WY.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,PATRICK M GONZALES,9,,,NONE,HISPANIC,M,
9/6/07 15:43,1081 LECONTE AVE.,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,DOG
8/9/07 11:58 PM,800 BLK MILTON ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MICHAEL J VALLE,2,,,NONE,HISPANIC,M,
7/27/07 3:11,621 MOLUTRIE ST.,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,ORTIZ,,,,,,,DOG
7/3/07 8:51 PM,961 107TH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ALAN W LEAL JR.,4,,,NONE,WHITE,M,
6/20/07 11:10 AM,3800 FOOTHILL BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,WILLIAM A PAPPAS,14,,,NONE,WHITE,M,
6/12/07 5:01 PM,5TH ST./UNION ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MATTHEW P MCGIFFERT,6,,,NONE,WHITE,M,
5/31/07 12:30 AM,1323 135TH AVE,SAN LEANDRO,ALAMEDA,SAN LEANDRO POLICE DEPARTMENT,OFFICER,ALEX HIDAS,5,,,NONE,WHITE,M,
5/19/07 12:19 AM,2635 PARKER AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ROBERT R ROCHE,4,,,NONE,WHITE,M,
5/2/07 1:39 AM,8200 BLK MACARTHUR BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,TEDDY C CHU,15,,,NONE,ASIAN,M,
2/3/07 1:53 AM,61ST. AVE./FOOTHILL BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MARTIN J ZIEBARTH,7,,,NONE,WHITE,M,
1/24/07,,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,DOG
1/15/07 4:20 AM,9429 MACARTHUR BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,HECTOR M CHAVEZ,1,,,NONE,HISPANIC,M,
